Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Enquiry_Date,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_16671,26,Male,Real Estate & Construction,Pune,28000,336000,4,Living with Parents,2000000,900,City Centre,5.5 km,Self-use,Yes,6-12 months,Google & Social Media Ads,29/08/2024,Yes,yes,No,nan,0.4343,Medium,Yes,1970000
CUST_10171,41,Male,BFSI & Banking,Hyderabad,188800,2265600,4,Owned Flat/House,80.0 Lakh,1500 sq.ft,null,nan,Investment,Y,0-6 months,Google & Social Media Ads,2024-05-16,No,Y,yes,No,0.9218,High,No,0
CUST_17573,49,Male,Education & Academic,Kolkata,1.12 Lakh/pm,1347600,4,Owned Flat/House,"INR 3,730,000",nan,within city limits,10.3,Investment,Yes,6-12 months,Print / Newspaper Ad,10/10/2024,No,Yes,Yes,No,0.6862,High,Yes,3590000
CUST_14411,33,Male,bfsi,Noida,"₹70,800",849600,2,Living with Parents,3190000,1000 Sq Ft,periphery / growth corridor,47.1,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,04-Nov-2024,N,No,0,No,0.094,Low,No,0
CUST_10061,36,Male,Real Estate & Construction,Bengaluru,"₹192,700",2312400,6,Owned Flat/House,"11,430,000",1800,Suburbs,23.8,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,2024-06-14,Yes,Y,1,Yes,0.9597,High,Yes,10810000
CUST_10808,43,Male,Self-Employed / Business,mumbai,112300,1347600,4,Living with Parents,"4,390,000",1800,Within City Limits,8.4 km,Self-use,Yes,>3 years,Channel Partner / Broker,2025-03-09,yes,N,N,No,0.0424,Low,No,0
CUST_11156,64,Female,Education & Academic,Hyderabad,"₹113,300",1359600,2,Owned Flat/House,61.9 Lakh,1200,within city limits,15.1,Investment,Yes,0-6 months,Channel Partner / Broker,2025-01-06,no,N,?,No,0.0847,Low,N,0
CUST_20159,27,female,Government & PSU,Bengaluru,89900,1078800,3,Owned Flat/House,4070000,1200 Sq Ft,Suburbs,22.2,Self-use,No,0-6 months,Channel Partner / Broker,03-18-2024,No,Yes,no,No,0.7199,High,nan,3990000
CUST_14970,31,M,Banker,Ahmedabad,"42,200",506400,3,Owned Flat/House,2000000,1200,Periphery / Growth Corridor,44.9,Investment,Yes,>3 years,Google & Social Media Ads,2024-06-12,No,No,N,No,0.026,Low,No,0
CUST_13646,34,Male,Healthcare & Doctor,Bengaluru,80600,967200,2,Living with Parents,3740000,1000,suburbs,19.0,Self-use,yes,1-3 years,Direct Walk-in / Exhibition,14/10/2024,N,Yes,?,Yes,0.977,High,Y,3520000
CUST_12792,40,Male,IT & Software,Hyderabad,"199,100",2389200,4,Rented,11030000,2400 sq.ft,City Centre,4.5,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,07-Jun-2025,No,No,No,No,0.2767,Low,No,0
CUST_15437,34,Male,Retail & Commerce,Mumbai,55400,664800,4,Rented,2000000,1000,Periphery / Growth Corridor,25.6,Investment,Yes,0-6 months,Google & Social Media Ads,2025-06-23,No,Yes,No,No,0.5542,Medium,No,0
CUST_21546,37,Female,None,Chennai,159100,1909200,4,Living with Parents,nan,111 sq.yd,Suburbs,19.1,Investment,Yes,>3 years,Google & Social Media Ads,17/08/2024,No,No,No,No,0.0234,Low,No,0
CUST_14077,48,M,Healthcare & Doctor,Bengaluru,508900,6106800,4,Owned Flat/House,18540000,2400,Suburbs,19.3,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,26/02/2024,Yes,yes,No,nan,0.7261,High,Yes,18500000
CUST_20042,41,Male,Manufacturing & Engg,Bengaluru,"₹92,500",1110000,3,Rented,"4,200,000",1200,Within City Limits,,Self-use,yes,6-12 months,Google & Social Media Ads,24/05/2025,No,Yes,Yes,No,0.8437,High,1,3950000
CUST_19648,50,Male,bfsi,Chennai,"145,500",1746000,3,Rented,6540000,1000 sq.ft,Suburbs,19.6 km,Investment,Yes,1-3 years,Google & Social Media Ads,03-14-2024,No,No,N,No,0.0811,Low,No,0
CUST_10531,35,MALE,Education & Academic,Gurugram,116800,1401600,3,Living with Parents,52.7 Lakh,1200,Suburbs,22.6,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,2025-02-20,Y,Yes,Yes,Yes,0.99,High,Yes,4960000
CUST_16181,32,Male,IT & Software,Hyderabad,Confidential,1399200,3,Living with Parents,4230000,1000 sq.ft,City Centre,3.1,Investment,No,6-12 months,Channel Partner / Broker,02-03-2024,Yes,No,N,No,0.2475,Low,Y,4200000
CUST_10625,27,Female,BFSI & Banking,Ahmedabad,"68,600",823200,3,Living with Parents,2360000,100 sq.yd,Within City Limits,14.3,Self-use,yes,6-12 months,Channel Partner / Broker,02-21-2025,no,No,0,no,0.272,Low,No,0
CUST_20865,40,Male,IT Sector,Hyderabad,234600,2815200,4,Rented,9280000,1800,Within City Limits,15.4,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,2024-11-18,1,No,0,no,0.1853,Low,No,0
CUST_17309,42,M,Self-Employed / Business,bengaluru,"156,000",1872000,3,Rented,"6,960,000",1500,Periphery / Growth Corridor,nan,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,12-Aug-2024,No,Yes,Y,N,0.8795,High,Yes,6790000
CUST_15443,37,male,Manufacturing & Engg,Noida,1.25 Lakh/pm,1500000,3,Rented,"INR 4,700,000",1200,Suburbs,20.0,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,05/02/2025,No,No,No,no,0.0321,Low,No,0
CUST_12778,27,Male,PSU Employee,Hyderabad,"₹52,000",624000,3,Living with Parents,"2,560,000",900,Periphery / Growth Corridor,36.7 km,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,28/02/2024,Yes,Yes,no,No,0.1979,Low,N,0
CUST_20007,43,Male,Banking,Mumbai,87600,1051200,3,Owned Flat/House,4330000,1500 Sq Ft,Within City Limits,9.2 km,Self-use,Yes,>3 years,Print / Newspaper Ad,2024-12-05,No,N,No,No,0.0583,Low,no,0
CUST_11967,21,male,IT & Software,Bangalore,"₹77,700",932400,1,Rented,4360000,1000,Periphery / Growth Corridor,44.1,Self-use,Y,1-3 years,Google & Social Media Ads,08-Sep-2024,No,No,No,no,0.0205,Low,No,0
CUST_21990,28,male,Manufacturing & Engg,bengaluru,45700,548400,2,Owned Flat/House,nan,900 Sq Ft,Periphery / Growth Corridor,35.0,Self-use,Y,6-12 months,Channel Partner / Broker,2025-03-28,Yes,None,no,Yes,0.9736,High,1,2000000
CUST_14774,58,Male,Retired,mumbai,"₹106,700",1280400,5,Owned Flat/House,5100000,1200,Periphery / Growth Corridor,26.8,Investment,No,6-12 months,Google & Social Media Ads,2024-01-19,Y,N,No,nan,0.3766,Medium,No,0
CUST_20120,37,Male,Healthcare & Doctor,Chennai,"219,600",2635200,4,Living with Parents,8830000,2400 sq.ft,Within City Limits,10.8,Self-use,Yes,1-3 years,Google & Social Media Ads,16-Jan-2024,No,No,No,N,0.1105,Low,No,0
CUST_11393,45,Male,Self Employed,Gurugram,194300,2331600,3,Owned Flat/House,7810000,1800,Suburbs,23.2,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,12-Jan-2024,1,No,No,No,0.1864,Low,No,0
CUST_11305,47,Male,Self-Employed / Business,MUMBAI,4.02 Lakh/pm,4824000,3,Owned Flat/House,"18,700,000",3000,Within City Limits,10.2 km,Investment,yes,6-12 months,Magicbricks / Real Estate Portal,14/06/2024,no,Yes,yes,no,0.7956,High,yes,17760000
CUST_13082,41,male,IT & Software,,123500,1482000,5,Owned Flat/House,"6,670,000",1200,Suburbs,15.9,Investment,Yes,6-12 months,Google & Social Media Ads,01-Feb-2024,Yes,Y,Yes,Yes,0.9871,High,Y,6440000
CUST_16641,40,MALE,IT & Software,Bengaluru,139800,1677600,3,Owned Flat/House,74.2 Lakh,1800 sq.ft,Periphery / Growth Corridor,28.9,Self-use,yes,0-6 months,Print / Newspaper Ad,2024-09-13,No,Yes,1,Yes,0.99,High,Y,7070000
CUST_14013,64,Male,BFSI & Banking,BANGALORE,340500,4086000,2,Living with Parents,"16,010,000",1800 Sq Ft,Suburbs,29.3 km,Investment,Yes,>3 years,Channel Partner / Broker,02-22-2025,No,No,No,No,0.0281,Low,No,0
CUST_14739,40,Female,Government & PSU,Mumbai,"51,900",622800,3,Living with Parents,2720000,600,Suburbs,25.4,Investment,Yes,1-3 years,Channel Partner / Broker,12-Mar-2024,Yes,Yes,No,No,0.2144,Low,No,0
CUST_19271,40,Male,Real Estate & Construction,Gurugram,"₹140,200",1682400,4,Rented,4390000,1500,Within City Limits,11.7,Self-use,nan,1-3 years,Magicbricks / Real Estate Portal,2024-04-10,Yes,1,No,no,0.3111,Low,Yes,4310000
CUST_17374,43,M,it / software,MUMBAI,"181,100",2173200,3,Rented,6160000,1000 Sq Ft,suburbs,21.6,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,02/10/2024,Yes,Yes,No,No,0.7323,High,Y,6120000
CUST_14660,41,Male,Unknown,Noida,101200,1214400,3,Rented,3710000,900,Suburbs,17.6,Investment,no,0-6 months,Print / Newspaper Ad,10/06/2025,0,No,N,No,0.2937,Low,N,0
CUST_10042,25,Male,Government,Gurugram,28000,336000,1,Living with Parents,2000000,900,Periphery / Growth Corridor,38.0,Investment,Yes,6-12 months,Google & Social Media Ads,Invalid Date,No,yes,Yes,Yes,0.976,High,yes,1930000
CUST_13328,27,Male,Education & Academic,Noida,28700,344400,4,Living with Parents,"2,000,000",600,Suburbs,N/A,Self-use,?,0-6 months,Direct Walk-in / Exhibition,15/01/2024,No,Y,Yes,Yes,0.99,High,Yes,1920000
CUST_12559,33,male,IT Sector,Noida,67900,814800,3,Living with Parents,2210000,1000,City Centre,8.5,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,26/02/2024,0,Y,Yes,Yes,0.9814,High,Yes,2100000
CUST_13267,34,M,Manufacturing & Engg,Chennai,69600,835200,3,Rented,"INR 3,030,000",600,Within City Limits,13.9,Self-use,No,6-12 months,Google & Social Media Ads,2024-09-30,No,Yes,No,no,0.4402,Medium,No,0
CUST_19441,43,M,Self Employed,Mumbai,"139,300",1671600,4,Rented,72.4 Lakh,1200,City Centre,,Investment,Yes,1-3 years,Google & Social Media Ads,01/03/2024,0,No,No,No,0.1138,Low,Yes,7120000
CUST_17114,26,Male,Self-Employed / Business,Gurugram,"162,900",1954800,3,Rented,72.8 Lakh,1200,Suburbs,22.1 km,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,25-Mar-2025,N,no,No,N,0.0412,Low,No,0
CUST_14265,24,M,,Mumbai,28000,336000,1,Living with Parents,2000000,600,Suburbs,19.8,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,07-Feb-2024,No,Yes,No,no,0.4291,Medium,No,0
CUST_21597,35,Male,IT,Mumbai,"150,600",1807200,3,Rented,5740000,1000,Periphery / Growth Corridor,28.5,Self-use,yes,6-12 months,Magicbricks / Real Estate Portal,19-Apr-2025,Y,Yes,No,0,0.7105,High,1,5730000
CUST_10699,25,female,Government & PSU,BANGALORE,"32,100",385200,4,Owned Flat/House,"INR 2,000,000",600,Suburbs,15.6,Investment,yes,6-12 months,Google & Social Media Ads,2024-10-29,Yes,1,?,No,0.4095,Medium,Yes,1960000
CUST_13171,41,Male,IT & Software,Bengaluru,122200,1466400,4,Rented,69.5 Lakh,1000,Periphery / Growth Corridor,41.4,Self-use,yes,6-12 months,Google & Social Media Ads,2025-01-12,Yes,No,No,No,0.3401,Low,No,0
CUST_17779,41,Male,govt job,Bengaluru,104100,1249200,6,Living with Parents,3700000,1000 Sq Ft,Suburbs,22.4,Self-use,No,>3 years,Magicbricks / Real Estate Portal,2024-07-22,No,N,N,No,0.0557,Low,No,0
CUST_20166,62,Female,Retired,BANGALORE,"124,400",1492800,4,Living with Parents,4170000,1800,within city limits,11.5,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,27/05/2025,1,No,No,No,0.4398,Medium,No,0
CUST_11424,29,Male,Retail & Commerce,Hyderabad,82200,986400,3,Rented,4660000,1500,City Centre,5.3,Self-use,Y,1-3 years,Google & Social Media Ads,12/09/2024,No,No,No,No,0.0954,Low,No,0
CUST_18417,43,Female,BFSI & Banking,Mumbai,213400,2560800,3,Living with Parents,N/A,2400,Suburbs,22.1,Self-use,No,0-6 months,Google & Social Media Ads,2024-01-25,No,Y,Yes,Y,0.99,High,Yes,9400000
CUST_10763,49,Male,it / software,Gurugram,380400,4564800,4,Rented,"16,640,000",2400,Periphery / Growth Corridor,25.0,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,08-Apr-2024,0,Yes,No,No,0.272,Low,No,0
CUST_11705,20,Male,Manufacturing & Engg,Delhi,136500,1638000,1,Rented,6260000,1000,City Centre,6.4,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,04-05-2024,No,No,No,N,0.0173,Low,No,0
CUST_10609,66,male,Retired,MMR,442700,5312400,2,Owned Flat/House,999999999,2400 sq.ft,Suburbs,21.6,Investment,N,6-12 months,Google & Social Media Ads,2024-01-22,0,Yes,N,No,0.4442,Medium,No,0
CUST_20298,35,male,IT & Software,Hyderabad,"₹91,000",1092000,4,Living with Parents,3260000,600,Suburbs,N/A,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,02/11/2024,Y,Yes,Yes,Y,0.9709,High,Yes,3190000
CUST_17857,19,?,Education & Academic,Bengaluru,29300,351600,4,Owned Flat/House,20.0 Lakh,900 Sq Ft,Suburbs,23.9,Self-use,1,1-3 years,Channel Partner / Broker,12/04/2024,0,Yes,No,Yes,0.5922,Medium,Yes,1990000
CUST_20902,39,male,Education & Academic,bengaluru,115600,1387200,4,Living with Parents,5010000,1000,Periphery / Growth Corridor,32.0,Investment,Y,6-12 months,Google & Social Media Ads,2024-08-20,No,Y,No,No,0.474,Medium,No,0
CUST_17595,36,Male,IT & Software,Hyderabad,124200,1490400,6,Rented,61.5 Lakh,1200 sq.ft,Within City Limits,13.7,Investment,No,>3 years,Channel Partner / Broker,2024-08-25,Yes,No,No,No,0.0428,Low,No,0
CUST_19668,64,Male,Healthcare & Doctor,Noida,380300,4563600,4,Rented,14210000,266 sq.yd,Periphery / Growth Corridor,33.7,Investment,Yes,>3 years,Google & Social Media Ads,01-02-2025,Y,No,No,No,0.0231,Low,no,0
CUST_16408,27,FEMALE,IT & Software,Pune,90000,1080000,2,Living with Parents,4450000,1800,Suburbs,20.7,Investment,No,6-12 months,Magicbricks / Real Estate Portal,21-May-2024,1,No,No,N,0.124,Low,No,0
CUST_11805,29,Male,Real Estate,Greater Noida,174400,2092800,3,Owned Flat/House,7720000,1200,Within City Limits,10.0,Self-use,Yes,6-12 months,Google & Social Media Ads,09-Sep-2024,no,Yes,Yes,0,0.8035,High,Yes,7300000
CUST_13930,35,Male,IT & Software,NOIDA,68100,817200,4,Owned Flat/House,29.9 Lakh,600,Suburbs,17.8,Self-use,N,1-3 years,Magicbricks / Real Estate Portal,02-18-2024,Yes,No,No,N,0.2274,Low,No,0
CUST_18847,32,MALE,Govt,Noida,71800,861600,2,Rented,3800000,900,periphery / growth corridor,35.3,Investment,Yes,1-3 years,Direct Walk-in / Exhibition,2024-04-12,No,No,No,No,0.0598,Low,No,0
CUST_10427,25,Male,Healthcare & Doctor,Hyderabad,"₹56,600",679200,1,Living with Parents,2970000,1000,Suburbs,20.2,Self-use,yes,1-3 years,Magicbricks / Real Estate Portal,2024-01-20,0,No,N,N,0.0291,Low,No,0
CUST_17119,145,Male,BFSI & Banking,Hyderabad,1.31 Lakh/pm,1570800,2,Rented,"INR 6,010,000",1800 sq.ft,Periphery / Growth Corridor,26.5,Self-use,Yes,>3 years,Google & Social Media Ads,25/07/2024,No,No,No,No,0.0488,Low,nan,0
CUST_20271,44,Male,IT & Software,Mumbai,4.36 Lakh/pm,5232000,4,Living with Parents,"INR 18,230,000",4000,Suburbs,17.3 km,Investment,No,1-3 years,Direct Walk-in / Exhibition,31-Mar-2024,Yes,No,No,No,0.1213,Low,No,0
CUST_19791,27,MALE,Manufacturing & Engg,Noida,31600,379200,3,Living with Parents,2000000,1000,Periphery / Growth Corridor,43.0,Investment,?,0-6 months,Print / Newspaper Ad,05-20-2025,yes,Yes,yes,Yes,0.99,High,Yes,1910000
CUST_16640,30,M,Self-Employed / Business,Gurgaon,176600,2119200,3,Rented,6950000,1200,Suburbs,27.6 km,Self-use,Yes,6-12 months,Channel Partner / Broker,,No,Yes,No,N,0.5337,Medium,Yes,6940000
CUST_21754,27,Male,BFSI & Banking,Noida,"₹44,600",535200,4,Owned Flat/House,2250000,1000,Periphery / Growth Corridor,33.7,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,22-Nov-2024,1,Yes,N,N,0.4847,Medium,0,0
CUST_19151,37,Female,Self-Employed / Business,Hyderabad,1.98 Lakh/pm,2374800,4,Living with Parents,7100000,1500 Sq Ft,suburbs,18.3,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,2025-05-18,No,No,No,No,0.4937,Medium,No,0
CUST_12723,37,Male,IT & Software,bengaluru,"164,300",1971600,4,Rented,"9,600,000",1800,Suburbs,16.4,Investment,No,0-6 months,Google & Social Media Ads,2024-05-13,0,N,No,No,0.1889,Low,No,0
CUST_15663,25,Male,Govt,Mumbai,28600,343200,4,Living with Parents,2000000,1000,Suburbs,27.3,Investment,Yes,1-3 years,Channel Partner / Broker,22-Oct-2024,1,Yes,N,No,0.1353,Low,No,0
CUST_20727,44,MALE,Education & Academic,Gurugram,100200,1202400,3,Rented,5800000,1500 sq.ft,null,28.8,Self-use,?,0-6 months,Magicbricks / Real Estate Portal,2025-06-12,1,nan,Yes,Yes,0.99,High,Yes,5680000
CUST_15853,39,Female,business owner,Bengaluru,"135,600",1627200,4,Owned Flat/House,N/A,1200,City Centre,4.7,Investment,Yes,6-12 months,Direct Walk-in / Exhibition,27-Aug-2024,Yes,no,No,No,0.1215,Low,N,0
CUST_19090,51,Male,Government,Hyderabad,156000,1872000,3,Rented,93.1 Lakh,1800,Periphery / Growth Corridor,37.0,Self-use,Yes,0-6 months,Google & Social Media Ads,18/08/2024,no,no,N,N,0.4611,Medium,0,0
CUST_10571,44,Male,PSU Employee,Gurugram,164300,1971600,4,Rented,90.7 Lakh,1200,Periphery / Growth Corridor,31.0 km,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,01/05/2024,Yes,Yes,N,N,0.3425,Low,yes,8890000
CUST_12514,42,male,BFSI & Banking,Bangalore,78800,945600,4,Owned Flat/House,4550000,1800,Suburbs,15.5,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,02-03-2025,Yes,N,0,No,0.0577,Low,No,0
CUST_18780,39,male,Real Estate & Construction,Ahmedabad,"₹110,700",1328400,4,Owned Flat/House,6630000,1500,Periphery / Growth Corridor,47.0,Investment,Yes,1-3 years,Direct Walk-in / Exhibition,2024-03-09,No,No,No,N,0.0609,Low,No,0
CUST_14245,34,Male,Banking,Mumbai,112600,1351200,5,Living with Parents,6060000,1500 sq.ft,Suburbs,27.2,Investment,Yes,0-6 months,Google & Social Media Ads,2024-07-30,No,No,no,0,0.2149,Low,No,0
CUST_11942,41,Male,Retail & Commerce,Mumbai,70600,847200,3,Rented,999999999,900 sq.ft,Suburbs,28.7 km,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,08-24-2024,Yes,yes,No,No,0.713,High,1,2930000
CUST_13680,35,female,Finance / BFSI,Chennai,"86,700",1040400,4,Owned Flat/House,4130000,111 sq.yd,Within City Limits,12.0 km,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,03-Nov-2024,N,No,No,no,0.3424,Low,0,0
CUST_17764,27,male,Software Engineer,Hyderabad,"82,800",993600,2,Rented,3360000,600,Within City Limits,10.5 km,Self-use,Yes,0-6 months,Google & Social Media Ads,05-06-2025,No,No,no,No,0.1824,Low,No,0
CUST_20431,38,Female,Manufacturing & Engg,Bengaluru,84300,1011600,4,Owned Flat/House,"INR 3,240,000",1200,Suburbs,20.0,Investment,Yes,1-3 years,Channel Partner / Broker,24/03/2025,No,Yes,No,no,0.2986,Low,0,0
CUST_10470,43,Male,IT & Software,Mumbai,121100,1453200,5,Rented,55.2 Lakh,1200,Suburbs,23.0,Self-use,nan,0-6 months,Google & Social Media Ads,2025-03-10,Yes,No,no,N,0.6581,High,Yes,5440000
CUST_16090,35,Male,IT,Pune,113400,1360800,4,Owned Flat/House,5020000,1200 Sq Ft,Periphery / Growth Corridor,36.9,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,09-23-2024,No,No,N,No,0.2234,Low,Yes,5010000
CUST_14453,37,Male,Government & PSU,Mumbai,38600,463200,4,Rented,N/A,1000,Suburbs,15.6,Self-use,Yes,6-12 months,Google & Social Media Ads,2025-06-15,No,None,No,No,0.2091,Low,N,0
CUST_21570,50,Male,business owner,,293300,3519600,3,Owned Flat/House,"INR 14,100,000",1500,Periphery / Growth Corridor,42.4,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,2025-04-14,No,No,N,No,0.2662,Low,No,0
CUST_14003,27,Male,IT Sector,Bengaluru,"₹48,000",576000,3,Living with Parents,26.9 Lakh,1000,City Centre,6.3,Investment,Yes,1-3 years,Channel Partner / Broker,05-29-2024,No,no,No,Yes,0.4985,Medium,No,0
CUST_13877,47,Male,Unknown,Hyderabad,"126,600",1519200,5,Owned Flat/House,"INR 4,940,000",1500,suburbs,16.0,Self-use,Yes,1-3 years,Print / Newspaper Ad,16/05/2025,No,No,No,No,0.1326,Low,No,0
CUST_19568,37,Male,IT & Software,Hyderabad,369100,4429200,3,Living with Parents,1.64 Cr,266 sq.yd,Within City Limits,12.8,Investment,1,1-3 years,Print / Newspaper Ad,15/02/2025,No,No,no,No,0.0284,Low,No,0
CUST_20002,48,MALE,Self-Employed / Business,Delhi,483400,5800800,4,Living with Parents,2.18 Cr,1800,Suburbs,16.4 km,Investment,Yes,0-6 months,Print / Newspaper Ad,05-May-2024,Y,Yes,Y,nan,0.944,High,Yes,20620000
CUST_13627,46,female,Education & Academic,Mumbai,223800,2685600,3,Rented,12490000,1200,Within City Limits,12.8,Self-use,no,1-3 years,Magicbricks / Real Estate Portal,15/05/2025,No,nan,N,No,0.2009,Low,Yes,12320000
CUST_19200,21,male,BFSI & Banking,Ahmedabad,129400,1552800,4,Living with Parents,56.3 Lakh,133 sq.yd,periphery / growth corridor,34.0 km,Investment,yes,1-3 years,Google & Social Media Ads,05-30-2025,Yes,No,No,No,0.0781,Low,0,0
CUST_12787,53,Male,IT & Software,Hyderabad,1.29 Lakh/pm,1550400,3,Rented,"5,920,000",1000,Within City Limits,nan,Self-use,Yes,0-6 months,Channel Partner / Broker,2024-08-13,Y,Y,Y,N,0.9113,High,Yes,5660000
CUST_14620,36,male,Real Estate & Construction,Gurugram,?,1773600,6,Rented,5900000,1000 sq.ft,Suburbs,21.1,Self-use,No,>3 years,Google & Social Media Ads,04/06/2024,Yes,No,0,No,0.0635,Low,Yes,5890000
CUST_15603,36,Female,Government,Gurugram,46400,556800,5,Owned Flat/House,20.0 Lakh,900,Within City Limits,17.8,Self-use,Yes,0-6 months,Google & Social Media Ads,07/01/2025,No,Yes,No,No,0.6819,High,Yes,1960000
CUST_14355,38,MALE,Real Estate & Construction,Delhi,nan,1957200,3,Rented,5880000,1000,Periphery / Growth Corridor,44.9,Investment,nan,0-6 months,Direct Walk-in / Exhibition,2025-05-17,1,Yes,No,No,0.6742,High,Yes,5780000
CUST_12239,33,female,Government & PSU,Bengaluru,97500,1170000,3,Living with Parents,4160000,1500,Suburbs,22.1,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,06/07/2024,No,Yes,Yes,Yes,0.99,High,Yes,4000000
CUST_14666,34,Male,Self-Employed / Business,Chennai,101600,1219200,4,Living with Parents,50.3 Lakh,1000,Periphery / Growth Corridor,28.3,Self-use,No,1-3 years,Google & Social Media Ads,2025-01-29,No,No,No,No,0.0775,Low,No,0
CUST_18084,27,Male,IT,Chennai,"72,100",865200,3,Living with Parents,3410000,1000,Within City Limits,14.3 km,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,10-21-2024,N,Yes,yes,Yes,0.9826,High,Y,3320000
CUST_18424,35,Male,Govt,Pune,133200,1598400,5,Rented,"INR 6,750,000",1200,Suburbs,23.3,Self-use,Yes,0-6 months,Google & Social Media Ads,2024-01-19,Yes,Yes,Yes,no,0.8999,High,Yes,6380000
CUST_21723,34,F,Retail & Commerce,Chennai,78800,945600,2,Rented,4440000,1200 Sq Ft,Suburbs,23.2,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,2025-05-15,N,Yes,nan,No,0.1832,Low,Yes,4360000
CUST_20210,41,M,bfsi,BLR,85100,1021200,4,Owned Flat/House,2670000,900,Suburbs,16.1,Self-use,No,1-3 years,Google & Social Media Ads,03-11-2025,No,Y,No,No,0.2653,Low,No,0
CUST_19152,33,Male,Self-Employed / Business,Pune,"107,900",1294800,3,Living with Parents,4900000,1500 Sq Ft,Within City Limits,16.5,Self-use,Yes,1-3 years,Google & Social Media Ads,2024-02-01,1,Yes,No,N,0.3701,Medium,No,0
CUST_12366,41,Male,IT & Software,Mumbai,"232,400",2788800,4,Owned Flat/House,74.3 Lakh,1500,Periphery / Growth Corridor,47.6,Self-use,Yes,1-3 years,Print / Newspaper Ad,2024-09-21,0,No,No,No,0.0821,Low,No,0
